enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate,q_size
15.0,1470.0,1.0,0.0,108.0,0.0,0.0,56.0,0.0,11.889,639.0,18.0,248724.0,0.0
12.0,1120.0,0.0,0.0,102.0,0.0,0.0,86.0,0.0,11.097,639.0,18.0,248836.0,0.0
0.0,1831.0,4.0,0.0,97.0,0.0,0.0,69.0,0.0,13.86,639.0,18.0,248943.0,0.0
0.0,310.0,1.0,0.0,52.0,0.0,0.0,46.0,0.0,12.968,639.0,18.0,249077.0,0.0
0.0,314.0,0.0,0.0,42.0,0.0,0.0,59.0,0.0,11.904,639.0,18.0,249186.0,0.0
0.0,1125.0,3.0,0.0,60.0,0.0,0.0,65.0,0.0,14.048,639.0,18.0,249436.0,0.0
4.0,2764.0,13.0,0.0,49.0,0.0,0.0,85.0,0.0,12.983,639.0,18.0,249574.0,0.0
0.0,5766.0,0.0,0.0,50.0,0.0,0.0,57.0,0.0,10.855,639.0,18.0,249832.0,0.0
0.0,302.0,1.0,0.0,64.0,0.0,0.0,55.0,0.0,10.064,639.0,18.0,249946.0,0.0
0.0,169.0,0.0,0.0,48.0,0.0,0.0,95.0,0.0,13.0,639.0,18.0,250073.0,0.0
0.0,2400.0,2.0,0.0,44.0,0.0,0.0,89.0,0.0,11.933,639.0,18.0,250205.0,0.0
3.0,1896.0,7.0,0.0,46.0,0.0,0.0,67.0,0.0,10.873,639.0,18.0,250347.0,0.0
0.0,168.0,0.0,0.0,39.0,0.0,0.0,71.0,0.0,10.081,639.0,18.0,250473.0,0.0
0.0,4236.0,9.0,0.0,50.0,0.0,0.0,57.0,0.0,9.016,639.0,18.0,250576.0,0.0
9.0,1033.0,6.0,0.0,42.0,0.0,0.0,57.0,0.0,7.957,639.0,18.0,250706.0,0.0
1.0,216.0,0.0,0.0,60.0,0.0,0.0,62.0,0.0,10.888,639.0,18.0,250840.0,0.0
0.0,196.0,0.0,0.0,36.0,0.0,0.0,70.0,0.0,13.032,639.0,18.0,251076.0,0.0
1.0,1592.0,2.0,0.0,35.0,0.0,0.0,73.0,0.0,11.968,639.0,18.0,251198.0,0.0
0.0,149.0,0.0,0.0,47.0,0.0,0.0,50.0,0.0,14.879,639.0,18.0,251311.0,0.0
0.0,139.0,0.0,0.0,47.0,0.0,0.0,71.0,0.0,14.112,639.0,18.0,251432.0,0.0
0.0,187.0,0.0,0.0,39.0,0.0,0.0,61.0,0.0,11.984,639.0,18.0,251671.0,0.0
0.0,207.0,0.0,0.0,37.0,0.0,0.0,54.0,0.0,10.92,639.0,18.0,251810.0,0.0
0.0,219.0,0.0,0.0,64.0,0.0,0.0,35.0,0.0,12.001,639.0,18.0,252220.0,0.0
0.0,1158.0,0.0,0.0,42.0,0.0,0.0,26.0,0.0,10.935,639.0,18.0,252338.0,0.0
10.0,2698.0,4.0,0.0,56.0,0.0,0.0,32.0,0.0,13.873,639.0,18.0,252483.0,0.0
0.0,734.0,0.0,0.0,54.0,0.0,0.0,60.0,0.0,13.08,639.0,18.0,252627.0,0.0
0.0,204.0,0.0,0.0,68.0,0.0,0.0,91.0,0.0,12.016,639.0,18.0,252757.0,0.0
10.0,807.0,0.0,0.0,70.0,0.0,0.0,59.0,0.0,10.952,639.0,18.0,252900.0,0.0
0.0,620.0,1.0,0.0,59.0,0.0,0.0,57.0,0.0,9.889,639.0,18.0,253040.0,0.0
0.0,250.0,0.0,0.0,76.0,0.0,0.0,31.0,0.0,12.033,639.0,18.0,253291.0,0.0
0.0,195.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,10.968,639.0,18.0,253435.0,0.0
0.0,2345.0,10.0,0.0,59.0,0.0,0.0,35.0,0.0,13.904,639.0,18.0,253587.0,0.0
7.0,1824.0,9.0,0.0,40.0,0.0,0.0,37.0,0.0,13.108,639.0,18.0,253720.0,0.0
4.0,551.0,2.0,0.0,54.0,0.0,0.0,31.0,0.0,12.048,639.0,18.0,253865.0,0.0
10.0,1317.0,0.0,0.0,35.0,0.0,0.0,25.0,0.0,10.984,639.0,18.0,254002.0,0.0
0.0,2602.0,6.0,0.0,46.0,0.0,0.0,65.0,0.0,13.922,639.0,18.0,254162.0,0.0
7.0,668.0,0.0,0.0,40.0,0.0,0.0,55.0,0.0,12.855,639.0,18.0,254245.0,0.0
2.0,1248.0,0.0,0.0,78.0,0.0,0.0,54.0,0.0,12.065,639.0,18.0,254333.0,0.0
1.0,439.0,1.0,0.0,51.0,0.0,0.0,43.0,0.0,13.937,639.0,18.0,254610.0,0.0
3.0,540.0,2.0,0.0,42.0,0.0,0.0,55.0,0.0,12.873,639.0,18.0,254744.0,0.0
1.0,710.0,3.0,0.0,48.0,0.0,0.0,52.0,0.0,12.08,639.0,18.0,254888.0,0.0
0.0,454.0,2.0,0.0,63.0,0.0,0.0,46.0,0.0,11.016,639.0,18.0,255018.0,0.0
8.0,2778.0,6.0,0.0,71.0,0.0,0.0,58.0,0.0,13.856,639.0,18.0,255119.0,0.0
3.0,2178.0,4.0,0.0,70.0,0.0,0.0,65.0,0.0,12.888,639.0,18.0,255233.0,0.0
9.0,2554.0,0.0,0.0,34.0,0.0,0.0,59.0,0.0,12.096,639.0,18.0,255355.0,0.0
3.0,341.0,0.0,0.0,47.0,0.0,0.0,53.0,0.0,11.033,1867.0,24.0,255477.0,0.0
0.0,737.0,3.0,0.0,54.0,0.0,0.0,54.0,0.0,9.97,1867.0,24.0,255594.0,0.0
2.0,1366.0,3.0,0.0,68.0,0.0,0.0,68.0,0.0,8.906,1867.0,24.0,255719.0,0.0
0.0,124.0,0.0,0.0,54.0,0.0,0.0,44.0,0.0,8.117,1867.0,24.0,255854.0,0.0
10.0,1550.0,4.0,0.0,48.0,0.0,0.0,52.0,0.0,6.003,3312.0,30.0,256253.0,0.0
0.0,514.0,0.0,0.0,54.0,0.0,0.0,67.0,0.0,4.939,3312.0,30.0,256580.0,0.0
2.0,571.0,2.0,0.0,31.0,0.0,0.0,63.0,0.0,3.876,3312.0,30.0,256829.0,0.0
1.0,197.0,0.0,0.0,39.0,0.0,0.0,37.0,0.0,5.971,1867.0,24.0,257103.0,0.0
0.0,2647.0,0.0,0.0,41.0,0.0,0.0,64.0,0.0,4.954,1867.0,24.0,257238.0,0.0
5.0,824.0,4.0,0.0,95.0,0.0,0.0,72.0,0.0,3.889,1867.0,24.0,257386.0,0.0
0.0,1587.0,0.0,0.0,84.0,0.0,0.0,37.0,0.0,2.97,639.0,18.0,257518.0,0.0
2.0,2524.0,2.0,0.0,41.0,0.0,0.0,55.0,0.0,6.003,639.0,18.0,257649.0,0.0
2.0,1675.0,4.0,0.0,59.0,0.0,0.0,52.0,0.0,8.93,639.0,18.0,257783.0,0.0
0.0,293.0,0.0,0.0,58.0,0.0,0.0,25.0,0.0,11.912,639.0,18.0,257913.0,0.0
0.0,1169.0,4.0,0.0,58.0,0.0,0.0,45.0,0.0,14.056,639.0,18.0,258175.0,0.0
0.0,744.0,2.0,0.0,45.0,0.0,0.0,50.0,0.0,12.977,639.0,18.0,258300.0,0.0
0.0,1633.0,0.0,0.0,42.0,0.0,0.0,52.0,0.0,11.945,639.0,18.0,258422.0,0.0
2.0,806.0,3.0,0.0,57.0,0.0,0.0,97.0,0.0,10.889,639.0,18.0,258568.0,0.0
4.0,1678.0,0.0,0.0,66.0,0.0,0.0,57.0,0.0,10.087,639.0,18.0,258717.0,0.0
3.0,1991.0,0.0,0.0,49.0,0.0,0.0,46.0,0.0,11.957,639.0,18.0,258960.0,0.0
0.0,237.0,0.0,0.0,44.0,0.0,0.0,47.0,0.0,10.898,639.0,18.0,259074.0,0.0
2.0,1284.0,0.0,0.0,19.0,0.0,0.0,105.0,0.0,10.106,639.0,18.0,259203.0,0.0
4.0,461.0,2.0,0.0,42.0,0.0,0.0,64.0,0.0,13.042,639.0,18.0,259313.0,0.0
10.0,4615.0,0.0,0.0,59.0,0.0,0.0,53.0,0.0,11.976,639.0,18.0,259431.0,0.0
0.0,992.0,0.0,0.0,23.0,0.0,0.0,47.0,0.0,14.122,639.0,18.0,259696.0,0.0
0.0,213.0,0.0,0.0,51.0,0.0,0.0,78.0,0.0,11.992,639.0,18.0,259942.0,0.0
4.0,3543.0,8.0,0.0,52.0,0.0,0.0,81.0,0.0,10.928,1867.0,24.0,260101.0,0.0
0.0,5865.0,0.0,0.0,110.0,0.0,0.0,49.0,0.0,10.138,1867.0,24.0,260235.0,0.0
0.0,140.0,0.0,0.0,54.0,0.0,0.0,95.0,0.0,9.072,1867.0,24.0,260389.0,0.0
0.0,206.0,0.0,0.0,70.0,0.0,0.0,22.0,0.0,7.932,1867.0,24.0,260513.0,0.0
3.0,521.0,2.0,0.0,63.0,0.0,0.0,59.0,0.0,6.945,1867.0,24.0,260653.0,0.0
10.0,684.0,4.0,0.0,98.0,0.0,0.0,72.0,0.0,5.076,1867.0,24.0,260944.0,0.0
3.0,3031.0,7.0,0.0,74.0,0.0,0.0,108.0,0.0,4.025,639.0,18.0,261074.0,0.0
5.0,645.0,0.0,0.0,51.0,0.0,0.0,44.0,0.0,9.897,639.0,18.0,261357.0,0.0
11.0,1100.0,6.0,0.0,87.0,0.0,0.0,75.0,0.0,12.036,639.0,18.0,261622.0,0.0
8.0,1047.0,2.0,0.0,57.0,0.0,0.0,31.0,0.0,10.977,639.0,18.0,261747.0,0.0
0.0,1113.0,3.0,0.0,84.0,0.0,0.0,72.0,0.0,13.912,639.0,18.0,261872.0,0.0
2.0,1425.0,4.0,0.0,85.0,0.0,0.0,82.0,0.0,13.929,639.0,18.0,262436.0,0.0
3.0,3787.0,8.0,0.0,37.0,0.0,0.0,83.0,0.0,13.137,639.0,18.0,262554.0,0.0
1.0,3515.0,18.0,0.0,49.0,0.0,0.0,65.0,0.0,12.073,639.0,18.0,262675.0,0.0
12.0,2859.0,8.0,0.0,76.0,0.0,0.0,35.0,0.0,11.008,639.0,18.0,262805.0,0.0
7.0,436.0,2.0,0.0,48.0,0.0,0.0,24.0,0.0,9.947,639.0,18.0,262943.0,0.0
0.0,361.0,1.0,0.0,87.0,0.0,0.0,80.0,0.0,11.023,639.0,18.0,263338.0,0.0
5.0,2669.0,9.0,0.0,81.0,0.0,0.0,88.0,0.0,9.959,639.0,18.0,263445.0,0.0
1.0,729.0,2.0,0.0,61.0,0.0,0.0,25.0,0.0,12.896,639.0,18.0,263575.0,0.0
10.0,1306.0,0.0,0.0,53.0,0.0,0.0,47.0,0.0,12.105,639.0,18.0,263696.0,0.0
3.0,2146.0,8.0,0.0,93.0,0.0,0.0,27.0,0.0,13.977,639.0,18.0,263973.0,0.0
0.0,390.0,1.0,0.0,61.0,0.0,0.0,42.0,0.0,12.121,639.0,18.0,264250.0,0.0
5.0,1132.0,4.0,0.0,50.0,0.0,0.0,24.0,0.0,10.897,639.0,18.0,264390.0,0.0
0.0,1716.0,4.0,0.0,60.0,0.0,0.0,28.0,0.0,12.929,639.0,18.0,264628.0,0.0
0.0,400.0,0.0,0.0,48.0,0.0,0.0,91.0,0.0,12.136,639.0,18.0,264744.0,0.0
2.0,2700.0,2.0,0.0,48.0,0.0,0.0,67.0,0.0,11.073,639.0,18.0,264874.0,0.0
1.0,2056.0,3.0,0.0,52.0,0.0,0.0,28.0,0.0,14.009,639.0,18.0,265016.0,0.0
0.0,1132.0,0.0,0.0,43.0,0.0,0.0,74.0,0.0,12.946,639.0,18.0,265135.0,0.0
0.0,214.0,0.0,0.0,43.0,0.0,0.0,52.0,0.0,12.153,639.0,18.0,265260.0,0.0
5.0,1684.0,0.0,0.0,64.0,0.0,0.0,83.0,0.0,12.959,639.0,18.0,265619.0,0.0
1.0,92.0,0.0,0.0,67.0,0.0,0.0,57.0,0.0,11.897,639.0,18.0,265773.0,0.0
0.0,231.0,0.0,0.0,56.0,0.0,0.0,46.0,0.0,11.106,639.0,18.0,265935.0,0.0
4.0,211.0,0.0,0.0,68.0,0.0,0.0,50.0,0.0,12.975,639.0,18.0,266209.0,0.0
2.0,484.0,0.0,0.0,43.0,0.0,0.0,52.0,0.0,11.912,639.0,18.0,266337.0,0.0
5.0,1383.0,6.0,0.0,58.0,0.0,0.0,67.0,0.0,11.121,639.0,18.0,266478.0,0.0
17.0,2183.0,7.0,0.0,99.0,0.0,0.0,44.0,0.0,10.055,639.0,18.0,266614.0,0.0
8.0,1967.0,6.0,0.0,70.0,0.0,0.0,55.0,0.0,12.992,639.0,18.0,266734.0,0.0
8.0,1614.0,3.0,0.0,52.0,0.0,0.0,93.0,0.0,11.929,639.0,18.0,266847.0,0.0
5.0,716.0,2.0,0.0,88.0,0.0,0.0,39.0,0.0,11.105,639.0,18.0,266958.0,0.0
1.0,406.0,0.0,0.0,59.0,0.0,0.0,43.0,0.0,10.057,639.0,18.0,267099.0,0.0
0.0,197.0,0.0,0.0,49.0,0.0,0.0,60.0,0.0,11.928,639.0,18.0,267364.0,0.0
2.0,2286.0,6.0,0.0,104.0,0.0,0.0,64.0,0.0,11.137,639.0,18.0,267483.0,0.0
5.0,766.0,3.0,0.0,50.0,0.0,0.0,84.0,0.0,10.073,639.0,18.0,267612.0,0.0
12.0,6126.0,6.0,0.0,45.0,0.0,0.0,34.0,0.0,11.152,639.0,18.0,267982.0,0.0
2.0,1317.0,4.0,0.0,45.0,0.0,0.0,39.0,0.0,14.049,639.0,18.0,268111.0,0.0
15.0,5129.0,3.0,0.0,40.0,0.0,0.0,28.0,0.0,11.956,639.0,18.0,268358.0,0.0
4.0,1924.0,2.0,0.0,73.0,0.0,0.0,30.0,0.0,10.896,639.0,18.0,268471.0,0.0
10.0,3688.0,3.0,0.0,105.0,0.0,0.0,41.0,0.0,14.105,639.0,18.0,268589.0,0.0
0.0,1026.0,0.0,0.0,41.0,0.0,0.0,34.0,0.0,13.04,639.0,18.0,268706.0,0.0
5.0,1278.0,1.0,0.0,74.0,0.0,0.0,52.0,0.0,11.976,639.0,18.0,268807.0,0.0
12.0,1296.0,8.0,0.0,63.0,0.0,0.0,76.0,0.0,10.919,639.0,18.0,268931.0,0.0
0.0,3996.0,20.0,0.0,56.0,0.0,0.0,95.0,0.0,14.042,639.0,18.0,269087.0,0.0
13.0,2699.0,13.0,0.0,44.0,0.0,0.0,60.0,0.0,13.062,639.0,18.0,269188.0,0.0
0.0,179.0,0.0,0.0,80.0,0.0,0.0,66.0,0.0,11.999,639.0,18.0,269296.0,0.0
0.0,641.0,0.0,0.0,38.0,0.0,0.0,59.0,0.0,10.918,639.0,18.0,269424.0,0.0
6.0,3163.0,8.0,0.0,31.0,0.0,0.0,52.0,0.0,10.952,639.0,18.0,269896.0,0.0
0.0,521.0,0.0,0.0,36.0,0.0,0.0,40.0,0.0,13.094,639.0,18.0,270178.0,0.0
0.0,89.0,0.0,0.0,84.0,0.0,0.0,79.0,0.0,10.966,639.0,18.0,270462.0,0.0
0.0,370.0,0.0,0.0,61.0,0.0,0.0,44.0,0.0,9.902,639.0,18.0,270589.0,0.0
3.0,2634.0,7.0,0.0,43.0,0.0,0.0,69.0,0.0,9.11,639.0,18.0,270729.0,0.0
1.0,902.0,0.0,0.0,54.0,0.0,0.0,68.0,0.0,12.046,639.0,18.0,270870.0,0.0
1.0,1970.0,5.0,0.0,69.0,0.0,0.0,49.0,0.0,9.922,639.0,18.0,271174.0,0.0
6.0,4035.0,4.0,0.0,38.0,0.0,0.0,56.0,0.0,13.934,639.0,18.0,271652.0,0.0
0.0,3817.0,3.0,0.0,62.0,0.0,0.0,22.0,0.0,9.934,639.0,18.0,272161.0,0.0
1.0,4623.0,9.0,0.0,44.0,0.0,0.0,36.0,0.0,13.14,639.0,18.0,272276.0,0.0
4.0,5212.0,14.0,0.0,51.0,0.0,0.0,36.0,0.0,12.076,639.0,18.0,272401.0,0.0
0.0,360.0,0.0,0.0,92.0,0.0,0.0,31.0,0.0,10.997,639.0,18.0,272508.0,0.0
0.0,195.0,1.0,0.0,57.0,0.0,0.0,39.0,0.0,9.934,639.0,18.0,272621.0,0.0
0.0,881.0,0.0,0.0,60.0,0.0,0.0,29.0,0.0,12.998,639.0,18.0,272745.0,0.0
0.0,142.0,0.0,0.0,49.0,0.0,0.0,32.0,0.0,11.916,639.0,18.0,272878.0,0.0
0.0,637.0,1.0,0.0,62.0,0.0,0.0,37.0,0.0,11.015,639.0,18.0,272996.0,0.0
2.0,546.0,2.0,0.0,62.0,0.0,0.0,26.0,0.0,13.95,639.0,18.0,273110.0,0.0
2.0,2064.0,9.0,0.0,58.0,0.0,0.0,48.0,0.0,13.044,639.0,18.0,273231.0,0.0
0.0,521.0,2.0,0.0,48.0,0.0,0.0,35.0,0.0,12.094,639.0,18.0,273351.0,0.0
0.0,213.0,0.0,0.0,53.0,0.0,0.0,52.0,0.0,11.034,639.0,18.0,273461.0,0.0
0.0,196.0,0.0,0.0,47.0,0.0,0.0,52.0,0.0,9.971,639.0,18.0,273585.0,0.0
0.0,141.0,0.0,0.0,51.0,0.0,0.0,39.0,0.0,12.902,639.0,18.0,273707.0,0.0
7.0,579.0,0.0,0.0,58.0,0.0,0.0,25.0,0.0,12.107,639.0,18.0,273830.0,0.0
14.0,3591.0,11.0,0.0,50.0,0.0,0.0,58.0,0.0,13.982,639.0,18.0,274078.0,0.0
16.0,4108.0,12.0,0.0,57.0,0.0,0.0,57.0,0.0,12.921,639.0,18.0,274188.0,0.0
2.0,1028.0,2.0,0.0,42.0,0.0,0.0,58.0,0.0,12.13,639.0,18.0,274309.0,0.0
4.0,2087.0,8.0,0.0,59.0,0.0,0.0,63.0,0.0,10.957,639.0,18.0,274435.0,0.0
3.0,4028.0,0.0,0.0,63.0,0.0,0.0,49.0,0.0,12.148,639.0,18.0,274767.0,0.0
4.0,1881.0,6.0,0.0,55.0,0.0,0.0,80.0,0.0,13.908,639.0,18.0,275001.0,0.0
0.0,1412.0,0.0,0.0,57.0,0.0,0.0,75.0,0.0,12.959,639.0,18.0,275131.0,0.0
4.0,2238.0,6.0,0.0,63.0,0.0,0.0,80.0,0.0,12.168,639.0,18.0,275251.0,0.0
6.0,6839.0,18.0,0.0,91.0,0.0,0.0,55.0,0.0,11.106,639.0,18.0,275365.0,0.0
3.0,4048.0,1.0,0.0,55.0,0.0,0.0,69.0,0.0,12.977,639.0,18.0,275601.0,0.0
0.0,661.0,2.0,0.0,57.0,0.0,0.0,47.0,0.0,11.914,639.0,18.0,275721.0,0.0
4.0,996.0,3.0,0.0,42.0,0.0,0.0,34.0,0.0,12.991,639.0,18.0,276137.0,0.0
0.0,161.0,0.0,0.0,62.0,0.0,0.0,58.0,0.0,10.071,639.0,18.0,276489.0,0.0
12.0,1460.0,5.0,0.0,52.0,0.0,0.0,28.0,0.0,12.959,639.0,18.0,276602.0,0.0
9.0,2250.0,3.0,0.0,42.0,0.0,0.0,39.0,0.0,11.945,639.0,18.0,276708.0,0.0
0.0,4048.0,13.0,0.0,60.0,0.0,0.0,35.0,0.0,11.152,639.0,18.0,276816.0,0.0
3.0,1402.0,5.0,0.0,36.0,0.0,0.0,53.0,0.0,14.072,639.0,18.0,276924.0,0.0
1.0,991.0,4.0,0.0,92.0,0.0,0.0,46.0,0.0,13.022,639.0,18.0,277039.0,0.0
1.0,2296.0,8.0,0.0,72.0,0.0,0.0,66.0,0.0,10.903,639.0,18.0,277268.0,0.0
3.0,3021.0,8.0,0.0,45.0,0.0,0.0,63.0,0.0,14.104,639.0,18.0,277400.0,0.0
1.0,1601.0,2.0,0.0,51.0,0.0,0.0,81.0,0.0,13.04,639.0,18.0,277521.0,0.0
11.0,1366.0,5.0,0.0,59.0,0.0,0.0,62.0,0.0,11.971,639.0,18.0,277664.0,0.0
1.0,1638.0,6.0,0.0,36.0,0.0,0.0,49.0,0.0,10.909,639.0,18.0,277783.0,0.0
0.0,813.0,1.0,0.0,65.0,0.0,0.0,58.0,0.0,14.12,639.0,18.0,277897.0,0.0
0.0,272.0,0.0,0.0,55.0,0.0,0.0,77.0,0.0,13.056,639.0,18.0,278024.0,0.0
6.0,1219.0,3.0,0.0,43.0,0.0,0.0,65.0,0.0,11.991,639.0,18.0,278129.0,0.0
0.0,200.0,0.0,0.0,53.0,0.0,0.0,55.0,0.0,10.927,639.0,18.0,278248.0,0.0
0.0,193.0,0.0,0.0,41.0,0.0,0.0,70.0,0.0,14.137,639.0,18.0,278382.0,0.0
0.0,154.0,0.0,0.0,52.0,0.0,0.0,34.0,0.0,12.009,639.0,18.0,278676.0,0.0
0.0,259.0,0.0,0.0,66.0,0.0,0.0,51.0,0.0,10.943,1867.0,24.0,278818.0,0.0
1.0,5566.0,13.0,0.0,56.0,0.0,0.0,49.0,0.0,9.091,1867.0,24.0,279103.0,0.0
2.0,1771.0,8.0,0.0,52.0,0.0,0.0,65.0,0.0,7.949,1867.0,24.0,279230.0,0.0
0.0,3946.0,0.0,0.0,59.0,0.0,0.0,45.0,0.0,6.959,1867.0,24.0,279467.0,0.0
13.0,1300.0,1.0,0.0,65.0,0.0,0.0,73.0,0.0,4.041,3312.0,30.0,280548.0,0.0
2.0,886.0,0.0,0.0,49.0,0.0,0.0,57.0,0.0,2.975,3312.0,30.0,280981.0,0.0
0.0,3659.0,10.0,0.0,42.0,0.0,0.0,52.0,0.0,5.912,3312.0,30.0,281537.0,0.0
0.0,139.0,0.0,0.0,51.0,0.0,0.0,28.0,0.0,8.055,3312.0,30.0,282891.0,0.0
16.0,3020.0,8.0,0.0,76.0,0.0,0.0,29.0,0.0,6.992,3312.0,30.0,283605.0,0.0
9.0,1144.0,0.0,0.0,57.0,0.0,0.0,61.0,0.0,9.935,3312.0,30.0,284210.0,0.0
0.0,510.0,0.0,0.0,64.0,0.0,0.0,34.0,0.0,8.919,3312.0,30.0,284810.0,0.0
14.0,4752.0,7.0,0.0,64.0,0.0,0.0,28.0,0.0,12.075,3312.0,30.0,285389.0,0.0
0.0,2857.0,8.0,0.0,43.0,0.0,0.0,31.0,0.0,11.008,3312.0,30.0,285997.0,0.0
0.0,225.0,1.0,0.0,65.0,0.0,0.0,31.0,0.0,13.152,3312.0,30.0,287234.0,0.0
0.0,1292.0,2.0,0.0,62.0,0.0,0.0,38.0,0.0,16.086,3312.0,30.0,287812.0,0.0
1.0,2877.0,9.0,0.0,45.0,0.0,0.0,33.0,0.0,15.024,3312.0,30.0,288452.0,0.0
6.0,2219.0,4.0,0.0,29.0,0.0,0.0,51.0,0.0,19.918,3312.0,30.0,290485.0,0.0
15.0,2230.0,3.0,0.0,62.0,0.0,0.0,47.0,0.0,24.919,3312.0,30.0,292597.0,0.0
1.0,253.0,1.0,0.0,51.0,0.0,0.0,58.0,0.0,27.973,3312.0,30.0,293210.0,0.0
0.0,3715.0,12.0,0.0,56.0,0.0,0.0,67.0,0.0,30.011,3312.0,30.0,294409.0,0.0
7.0,3635.0,8.0,0.0,56.0,0.0,0.0,55.0,0.0,28.948,3312.0,30.0,295044.0,0.0
15.0,1620.0,4.0,0.0,58.0,0.0,0.0,101.0,0.0,31.084,3312.0,30.0,296396.0,0.0
7.0,1443.0,2.0,0.0,35.0,0.0,0.0,59.0,0.0,34.018,3312.0,30.0,297082.0,0.0
4.0,3940.0,14.0,0.0,52.0,0.0,0.0,54.0,0.0,36.164,3312.0,30.0,298358.0,0.0
7.0,4207.0,4.0,0.0,68.0,0.0,0.0,56.0,0.0,39.083,3312.0,30.0,299040.0,0.0
0.0,7201.0,19.0,0.0,76.0,0.0,0.0,67.0,0.0,42.966,3312.0,30.0,301565.0,0.0
6.0,5041.0,10.0,0.0,72.0,0.0,0.0,41.0,0.0,42.011,3312.0,30.0,302263.0,0.0
5.0,2298.0,9.0,0.0,51.0,0.0,0.0,77.0,0.0,44.979,3312.0,30.0,303093.0,0.0
12.0,3139.0,0.0,0.0,71.0,0.0,0.0,21.0,0.0,48.125,3312.0,30.0,303787.0,0.0
7.0,1316.0,2.0,0.0,56.0,0.0,0.0,31.0,0.0,45.006,3312.0,30.0,305687.0,0.0
2.0,464.0,0.0,0.0,62.0,0.0,0.0,55.0,0.0,48.174,3312.0,30.0,306484.0,0.0
0.0,342.0,0.0,0.0,61.0,0.0,0.0,58.0,0.0,47.141,3312.0,30.0,307223.0,0.0
1.0,537.0,2.0,0.0,83.0,0.0,0.0,43.0,0.0,46.077,3312.0,30.0,307912.0,0.0
2.0,712.0,2.0,0.0,80.0,0.0,0.0,72.0,0.0,45.013,3312.0,30.0,308648.0,0.0
0.0,5737.0,20.0,0.0,48.0,0.0,0.0,60.0,0.0,47.948,3312.0,30.0,309281.0,0.0
4.0,1508.0,0.0,0.0,49.0,0.0,0.0,53.0,0.0,51.117,3312.0,30.0,309897.0,0.0
0.0,1918.0,1.0,0.0,44.0,0.0,0.0,49.0,0.0,56.964,3312.0,30.0,311192.0,0.0
0.0,1513.0,1.0,0.0,50.0,0.0,0.0,39.0,0.0,55.973,3312.0,30.0,311740.0,0.0
9.0,3702.0,4.0,0.0,49.0,0.0,0.0,55.0,0.0,59.184,3312.0,30.0,312394.0,0.0
10.0,3158.0,4.0,0.0,58.0,0.0,0.0,105.0,0.0,58.121,3312.0,30.0,313037.0,0.0
0.0,773.0,0.0,0.0,45.0,0.0,0.0,51.0,0.0,61.057,3312.0,30.0,313757.0,0.0
0.0,1426.0,0.0,0.0,77.0,0.0,0.0,62.0,0.0,59.2,3312.0,30.0,314999.0,0.0
8.0,2505.0,9.0,0.0,43.0,0.0,0.0,68.0,0.0,58.139,3312.0,30.0,315630.0,0.0
2.0,741.0,2.0,0.0,54.0,0.0,0.0,34.0,0.0,61.055,3312.0,30.0,316105.0,0.0
8.0,2155.0,8.0,0.0,51.0,0.0,0.0,37.0,0.0,60.005,3312.0,30.0,316636.0,0.0
1.0,1864.0,0.0,0.0,57.0,0.0,0.0,53.0,0.0,59.219,3312.0,30.0,317294.0,0.0
1.0,2542.0,6.0,0.0,85.0,0.0,0.0,111.0,0.0,61.09,3312.0,30.0,318558.0,0.0
0.0,282.0,1.0,0.0,58.0,0.0,0.0,62.0,0.0,60.012,3312.0,30.0,319183.0,0.0
0.0,578.0,0.0,0.0,88.0,0.0,0.0,58.0,0.0,58.176,3312.0,30.0,320356.0,0.0
0.0,380.0,0.0,0.0,52.0,0.0,0.0,69.0,0.0,57.11,3312.0,30.0,320988.0,0.0
0.0,775.0,0.0,0.0,46.0,0.0,0.0,51.0,0.0,54.988,3312.0,30.0,322362.0,0.0
0.0,350.0,0.0,0.0,47.0,0.0,0.0,27.0,0.0,54.194,3312.0,30.0,323001.0,0.0
8.0,3582.0,9.0,0.0,51.0,0.0,0.0,33.0,0.0,59.005,3312.0,30.0,324962.0,0.0
1.0,6654.0,12.0,0.0,53.0,0.0,0.0,34.0,0.0,58.21,3312.0,30.0,325691.0,0.0
2.0,463.0,0.0,0.0,51.0,0.0,0.0,50.0,0.0,60.053,3312.0,30.0,327122.0,0.0
3.0,2877.0,2.0,0.0,41.0,0.0,0.0,100.0,0.0,58.992,3312.0,30.0,327898.0,0.0
0.0,540.0,3.0,0.0,63.0,0.0,0.0,58.0,0.0,58.198,3312.0,30.0,328693.0,0.0
6.0,2032.0,5.0,0.0,52.0,0.0,0.0,63.0,0.0,61.131,3312.0,30.0,329397.0,0.0
2.0,3100.0,2.0,0.0,48.0,0.0,0.0,58.0,0.0,59.016,3312.0,30.0,330897.0,0.0
6.0,3025.0,12.0,0.0,63.0,0.0,0.0,50.0,0.0,61.156,3312.0,30.0,332227.0,0.0
2.0,2355.0,7.0,0.0,47.0,0.0,0.0,42.0,0.0,60.092,3312.0,30.0,332768.0,0.0
